year,player,salary
2016,Fred VanVleet,543471
2016,Daniel Ochefu,543471
2016,Sheldon Mac,543471
2016,Danuel House,543471
2016,Chasson Randle,541170
2016,Arinze Onuaku,581579
2016,Yogi Ferrell,409300
2016,Johnny O'Bryant,1837228
2016,Aaron Harrison,890382
2016,Okaro White,310995
2016,Isaiah Taylor,305000
2016,Norris Cole,8982899
2016,Ben Bentil,281968
2016,Jarell Eddie,656773
2016,Elliot Williams,5313182
2016,Yi Jianlian,14085936
2016,Lamar Patterson,768056
2016,Jordan Crawford,5758778
2016,Nicolas Laprovittola,204601
2016,Reggie Williams,14691425
2016,Pierre Jackson,941810
2016,Brandon Paul,155000
2016,Shawn Long,154512
2016,Robbie Hummel,1520180
2016,Jarnell Stokes,1502395
2016,Mike Tobey,138937
2016,Patricio Garino,131968
2016,Jarrod Uthoff,129920
2016,Marcus Paige,125000
2016,Ray McCallum,2537349
2016,Manny Harris,820073
2016,Wayne Selden,115087
2016,Egidijus Mockevicius,100000
2016,Stefan Jankovic,100000
2016,JP Tokoto,100000
2016,Isaiah Cousins,100000
2016,Quinn Cook,95904
2016,Marcus Georges-Hunt,88936
2016,Jordan Farmar,19807293
2016,Prince Ibeh,77250
2016,Keith Benson,75000
2016,Kaleb Tarczewski,75000
2016,Ryan Arcidiacono,75000
2016,Henry Sims,1965821
2016,Quincy Ford,75000
2016,Alex Poythress,73743
2016,David Nwaba,73528
2016,Gary Neal,10970388
2016,Kyle Collinsworth,70000
2016,Thomas Walkup,69500
2016,James Webb,65000
2016,Zach Auguste,60000
2016,Brady Heslip,56500
2016,Matt Costello,50000
2016,Damion Lee,50000
2016,Nate Wolters,1445034
2016,DJ Kennedy,50000
2016,Scott Wood,50000
2016,Elgin Cook,50000
2016,Julyan Stone,2170092
2016,Alex Caruso,50000
2016,Anthony Barber,50000
2016,Dionte Christmas,776980
2016,EJ Singler,50000
2016,Beau Beech,45000
2016,Phil Pressey,2355804
2016,Nikola Jovanovic,30000
2016,Jalen Jones,25000
2016,Nick Zeisloft,25000
2016,Tony Wroten,5852000
2016,Dahntay Jones,18341949
2016,LeBron James,172770813
2016,Gerald Wallace,102825613
2016,OJ Mayo,46149437
2016,JJ Hickson,26757300
2016,Chase Budinger,18293223
2016,Chris Kaman,86527368
2016,Mario Chalmers,22627889
2016,Drew Gooden,75015681
2016,Kirk Hinrich,71692268
2016,Sonny Weems,4846923
2016,Furkan Aldemir,5494146
2016,Kendall Marshall,5526745
2016,Danny Granger,71140777
2016,Steve Blake,36946977
2016,Perry Jones,5285886
2016,DeJuan Blair,8749000
2016,Zoran Dragic,3513000
2016,Sergey Karasev,4601520
2016,Shane Larkin,4643040
2016,Charlie Villanueva,51577806
2016,Samuel Dalembert,89611673
2016,Amare Stoudemire,165683566
2016,Tayshaun Prince,81675782
2016,Kendrick Perkins,56755279
2016,Rasual Butler,25279576
2016,Matt Bonner,30128334
2016,Andre Miller,97709070
2016,Andrea Bargnani,73156908
2016,Aaron Gray,10864648
2016,Cartier Martin,5477028
2016,PJ Hairston,2351160
2016,Tyler Hansbrough,16746078
2016,Chris Copeland,7753604
2016,JaKarr Sampson,1610883
2016,Jared Cunningham,3496602
2016,Donald Sloan,3346901
2016,Joey Dorsey,4515473
2016,James Anderson,5658442
2016,Robert Sacre,3159078
2016,Christapher Johnson,2437322
2016,Gal Mekel,2325980
2016,Damien Inglis,1675000
2016,Markel Brown,1352395
2016,Cameron Bairstow,1352395
2016,Shayne Whittington,1352395
2016,Russ Smith,1352395
2016,Cleanthony Early,1352395
2016,Devyn Marble,1729938
2016,Eric Moreland,1352395
2016,Kostas Papanikolaou,5597984
2016,Jimmer Fredette,9031329
2016,Ryan Hollins,13254914
2016,Willie Reed,582761
2016,Branden Dawson,525093
2016,Michael Frazier,525093
2016,Cliff Alexander,525093
2016,Luis Montero,525093
2016,Duje Dukan,525093
2016,Cory Jefferson,870214
2016,Elijah Millsap,654353
2016,Nazr Mohammed,65514967
2016,Jorge Gutierrez,1382568
2016,Jeff Ayres,6642617
2016,Lorenzo Brown,612970
2016,Andrew Goudelock,719039
2016,Scottie Wilbekin,200000
2016,Erick Green,706754
2016,Greg Smith,3093495
2016,Xavier Munford,123548
2016,Jordan Hamilton,4813477
2016,Orlando Johnson,1450316
2016,Jonathan Holmes,100000
2016,Justin Harper,1335217
2016,Bryce Cotton,251618
2016,Alex Stepheson,92662
2016,Chuck Hayes,30754508
2016,Bryce Dejean-Jones,61775
2016,Keith Appling,61775
2016,Coty Clarke,61774
2016,Quincy Miller,1710869
2016,Thanasis Antetokounmpo,30887
2016,JJ O'Brien,30887
2016,Nate Robinson,24555319
2016,Dorell Wright,28711258
2016,John Holland,9266
2016,Carlos Boozer,146109736
2016,Brandon Roy,95751295
2016,Brendan Haywood,69636185
2016,Steve Nash,146936620
2016,Tyrus Thomas,55331772
2016,Landry Fields,19960799
2016,Marcus Camby,135352849
2016,Glen Davis,34716665
2016,Al Harrington,97698919
2016,Josh Childress,45776318
2016,Travis Outlaw,44871226
2016,Jason Richardson,105798207
2016,Ben Gordon,84617019
2016,Andrei Kirilenko,107735998
2016,Carlos Delfino,24777037
2016,Alexey Shved,9283333
2016,Joel Freeland,9000000
2016,Will Bynum,17243265
2016,Luke Ridnour,45269478
2016,Eric Maynor,10714840
2016,Vitor Faverani,4090000
2016,Anthony Randolph,13673791
2016,Reggie Evans,32345621
2016,Gigi Datome,3500000
2016,Ronny Turiaf,22781156
2016,Miroslav Raduljica,2086236
2016,Jannero Pargo,12101040
2016,Shawn Marion,134936762
2016,Hidayet Turkoglu,85208250
2016,Willie Green,23373140
2016,Victor Claver,3935960
2016,Jason Maxiell,28614821
2016,Francisco Garcia,31044040
2016,Sebastian Telfair,19475455
2016,Austin Daye,10581061
2016,Bernard James,2522251
2016,Pero Antic,2450000
2016,Shavlik Randolph,5462880
2016,Jeff Adrien,3400246
2016,Shawne Williams,15551812
2016,Arnett Moultrie,3267720
2016,Marquis Teague,3052640
2016,Nemanja Nedovic,2160960
2016,Xavier Henry,8513139
2016,John Salmons,57002801
2016,Toure Murry,1490180
2016,Ekpe Udoh,15335511
2016,Greg Stiemsma,6994279
2016,Ricky Ledo,1510566
2016,Chris Douglas-Roberts,3556223
2016,Jeffery Taylor,2254115
2016,Darius Miller,2177719
2016,Jamaal Franklin,1399510
2016,Kenyon Martin,113431519
2016,Jerome Jordan,1290086
2016,Ognjen Kuzmic,1306662
2016,Nick Calathes,1306662
2016,Tony Mitchell,1335496
2016,Carrick Felix,1306662
2016,Grant Jerrett,816482
2016,Darius Morris,3158871
2016,Malcolm Thomas,1698587
2016,Patric Young,507336
2016,Travis Wear,507336
2016,AJ Price,4401116
2016,Glen Rice Jr,960857
2016,Earl Barron,3220576
2016,Henry Walker,3329677
2016,Andre Dawkins,271697
2016,Shannon Brown,14710354
2016,Alex Kirk,214871
2016,Kalin Lucas,173008
2016,Jack Cooley,152199
2016,Brandon Davies,619856
2016,Earl Clark,10551662
2016,Lester Hudson,697326
2016,Will Cherry,106567
2016,Jabari Brown,104450
2016,Jarvis Varnado,700714
2016,Drew Gordon,73657
2016,Jerel McNeal,120975
2016,David Stockton,59686
2016,Larry Drew II,53716
2016,Chris Babb,186431
2016,Vander Blue,76862
2016,Dwight Buycks,748028
2016,Malcolm Lee,1299881
2016,Sim Bhullar,35000
2016,David Wear,29843
2016,Josh Davis,1147090
2016,Gilbert Arenas,163061257
2016,Emeka Okafor,89688853
2016,Andray Blatche,38758139
2016,Andris Biedrins,62208776
2016,Andrew Bynum,73460260
2016,Keith Bogans,18765545
2016,Linas Kleiza,23460573
2016,Quentin Richardson,63133842
2016,Jan Vesely,9884880
2016,Shane Battier,56569622
2016,Ray Allen,184356410
2016,Kwame Brown,64227908
2016,Chauncey Billups,106227720
2016,Jermaine O'Neal,168794021
2016,Royce White,3422588
2016,Chris Singleton,4789080
2016,Gustavo Ayon,4567500
2016,Chris Duhon,33254077
2016,Vyacheslav Kravtsov,3000000
2016,Nando De Colo,2863000
2016,Antawn Jamison,142545596
2016,Rashard Lewis,155332815
2016,Derek Fisher,64160721
2016,Earl Watson,42771079
2016,Scotty Hopson,1350000
2016,Fab Melo,2565960
2016,MarShon Brooks,3579960
2016,Roger Mason,14987315
2016,Ronnie Brewer,19688040
2016,Hasheem Thabeet,16464960
2016,Greg Oden,24322868
2016,Richard Hamilton,114666043
2016,BJ Mullens,6813568
2016,Chris Johnson,2351248
2016,Mike James,33181070
2016,Josh Harrellson,1716577
2016,Tornike Shengelia,1262476
2016,Doron Lamb,1438872
2016,Diante Garrett,1192870
2016,Jeremy Tyler,1968779
2016,Ryan Gomes,21876602
2016,Peyton Siva,490180
2016,Solomon Jones,6299429
2016,Erik Murphy,455580
2016,Jason Collins,34604846
2016,Daniel Orton,3265477
2016,Maalik Wayns,696260
2016,Hilton Armstrong,9790616
2016,Stephen Jackson,68866243
2016,Hamed Haddadi,7600000
2016,Chris Smith,1009538
2016,James Southerland,155704
2016,Jamaal Tinsley,42682093
2016,Chris Wright,640675
2016,Dexter Pittman,2197964
2016,Damion James,2557434
2016,Othyus Jeffers,104034
2016,Elias Harris,100000
2016,Royal Ivey,8240307
2016,Melvin Ely,13757494
2016,Casper Ware,69201
2016,James Nunnally,57668
2016,Mustafa Shakur,136074
2016,Darius Johnson-Odom,241417
2016,Shane Edwards,28834
2016,DJ Stephens,28834
2016,Baron Davis,147692983
2016,Corey Maggette,89131524
2016,Lamar Odom,115967658
2016,DeSagana Diop,47024084
2016,Darko Milicic,53393817
2016,Luke Walton,33903340
2016,Daniel Gibson,22100174
2016,Hakim Warrick,21227942
2016,Daequan Cook,12933810
2016,Johan Petro,15845294
2016,Matt Carroll,29537032
2016,Raja Bell,36631964
2016,Jason Kidd,187675468
2016,DeShawn Stevenson,27897988
2016,Rodrigue Beaubois,5695572
2016,Grant Hill,142836650
2016,Renaldo Balkman,10979217
2016,Gary Forbes,3473604
2016,Jared Jeffries,40528625
2016,Keyon Dooling,30590341
2016,Nolan Smith,2711880
2016,Chris Wilcox,38864580
2016,Jerry Stackhouse,84406843
2016,Vladimir Radmanovic,43101141
2016,Joel Przybilla,44705467
2016,Rasheed Wallace,158110581
2016,Kurt Thomas,66247985
2016,Jeremy Pargo,2313845
2016,Dominique Jones,3579960
2016,Aleksandar Pavlovic,19693500
2016,Marquis Daniels,36697352
2016,Delonte West,16463022
2016,Damien Wilkins,18003436
2016,Lazar Hayward,3327740
2016,Dominic McGuire,4959727
2016,Christian Eyenga,3292560
2016,JaJuan Johnson,2162760
2016,Josh Howard,40327083
2016,Luke Harangody,2290188
2016,Devin Ebanks,2275799
2016,Mickael Pietrus,34658718
2016,Jon Brockman,3457588
2016,Kelenna Azubuike,11313793
2016,Ivan Johnson,1435799
2016,Will Conroy,938326
2016,James White,1672542
2016,Tyler Honeycutt,1625000
2016,Brad Miller,91247500
2016,Cory Higgins,1235799
2016,Josh Selby,1312195
2016,Trey Thompkins,1235799
2016,Charles Jenkins,1235799
2016,Sam Young,3419319
2016,Tyshawn Taylor,473604
2016,Kim English,473604
2016,Ben Hansbrough,473604
2016,DeQuan Jones,473604
2016,Luke Zeller,473604
2016,Kevin Murphy,473604
2016,Mickael Gelabale,2056323
2016,Jordan Williams,893604
2016,Kevin Jones,390000
2016,Juwan Howard,151839471
2016,Samardo Samuels,1608976
2016,Terrel Harris,778482
2016,Micheal Eric,300000
2016,Terrence Williams,6940335
2016,Travis Leslie,768439
2016,DJ White,5374347
2016,Troy Murphy,66036646
2016,Kris Joseph,225657
2016,Scott Machado,225657
2016,DaJuan Summers,1699944
2016,Chris Quinn,4159072
2016,Tim Ohlbrecht,142081
2016,Tracy McGrady,139818256
2016,Justin Dentmon,44835
2016,Josh Akognon,41788
2016,Eddy Curry,70058770
2016,Mehmet Okur,72935000
2016,James Posey,57051806
2016,Andres Nocioni,46750000
2016,Charlie Bell,20073783
2016,Jonny Flynn,9576000
2016,Jeff Foster,50070075
2016,Eduardo Najera,36882819
2016,Antonio McDyess,116638859
2016,Anthony Parker,23401410
2016,Ben Wallace,87800795
2016,Rudy Fernandez,5676523
2016,Donte Greene,5147896
2016,Craig Brackins,2711880
2016,Brian Scalabrine,20126688
2016,Brian Cardinal,39334595
2016,Eddie House,15510753
2016,Mike Bibby,107093621
2016,Tony Battie,57604162
2016,Jamaal Magloire,39323630
2016,Anthony Carter,17212048
2016,Michael Redd,101991325
2016,Brian Cook,17600124
2016,Jason Kapono,28493023
2016,Maurice Evans,14611029
2016,TJ Ford,43534324
2016,Shelden Williams,12256869
2016,Von Wafer,3928473
2016,Craig Smith,9392854
2016,Sean Williams,5453760
2016,Sundiata Gaines,1450854
2016,Derrick Brown,2074172
2016,Erick Dampier,97963871
2016,Solomon Alabi,1600000
2016,Andy Rautins,1388872
2016,Semih Erden,1235799
2016,Armon Johnson,1235799
2016,Bobby Simmons,50395842
2016,Ryan Reid,475000
2016,Vernon Macklin,473604
2016,Larry Hughes,84845538
2016,Walker Russell,374289
2016,Francisco Elson,12558479
2016,Derrick Caracter,744031
2016,Hamady N'Diaye,744031
2016,Mickell Gladness,248263
2016,Darington Hobson,348962
2016,Jeff Foote,225341
2016,Mychel Thompson,168035
2016,Carldell Johnson,168035
2016,Dennis Horner,91642
2016,Larry Owens,141770
2016,Brian Skinner,24882526
2016,Ike Diogu,10882224
2016,Andre Emmett,1088458
2016,Ben Uzoh,535037
2016,Garret Siler,524737
2016,Courtney Fortson,42009
2016,Yao Ming,93390336
2016,Predrag Stojakovic,97956720
2016,Marko Jaric,43650000
2016,Dan Gadzuric,37609158
2016,Morris Peterson,41870159
2016,Nenad Krstic,20641424
2016,Marcus Banks,26135520
2016,Darius Songaila,25337931
2016,Jamario Moon,6888680
2016,Julian Wright,8466857
2016,Al Thornton,8142916
2016,David Andersen,4800000
2016,Jason Williams,55663447
2016,Shaquille O'Neal,227359039
2016,Theo Ratliff,102351958
2016,Joe Smith,61220796
2016,Zydrunas Ilgauskas,125423723
2016,Earl Boykins,16544862
2016,Sean Marks,9588092
2016,Malik Allen,12607130
2016,Etan Thomas,44671228
2016,Carlos Arroyo,20209555
2016,Quinton Ross,5952059
2016,Kyrylo Fesenko,3517500
2016,Josh Powell,4826990
2016,Didier Ilunga-Mbenga,10673747
2016,Stephen Graham,3782274
2016,Joey Graham,8804185
2016,Fabricio Oberto,16917680
2016,Luther Head,6986339
2016,Antoine Wright,9616110
2016,Leon Powe,3688078
2016,Acie Law,7074007
2016,Darnell Jackson,2040809
2016,Jermaine Taylor,1505871
2016,Rodney Carney,6150341
2016,Jarron Collins,15008171
2016,Willie Warren,500000
2016,Gani Lawal,473640
2016,Pape Sy,473604
2016,Sherron Collins,473604
2016,Terrico White,473604
2016,Da'Sean Butler,473604
2016,Pooh Jeter,473604
2016,Pops Mensah-Bonsu,1107378
2016,Jawad Williams,1302535
2016,Ime Udoka,3926817
2016,Zabian Dowdell,242374
2016,Joe Alexander,5076945
2016,Trey Johnson,276928
2016,Maurice Ager,3006625
2016,Matt Janning,58504
2016,Ronald Dupree,2995189
2016,Kobe Bryant,171384365
2016,Cuttino Mobley,67463250
2016,Darius Miles,61999973
2016,Kenny Thomas,54613164
2016,Mark Blount,44649672
2016,Tim Thomas,97873455
2016,Jerome James,44755150
2016,Shareef Abdur-Rahim,101221760
2016,Matt Harpring,48217041
2016,Antonio Daniels,49275420
2016,Adam Morrison,16920989
2016,Speedy Claxton,37046600
2016,Rafer Alston,28129531
2016,Trenton Hassell,27583931
2016,Steven Hunter,22365366
2016,Mark Madsen,15788725
2016,Mikki Moore,25300815
2016,Michael Finley,138576839
2016,Ricky Davis,42872920
2016,Anthony Johnson,19245614
2016,Chucky Atkins,34191455
2016,Jarvis Hayes,13376687
2016,Brent Barry,53464860
2016,Josh Boone,5456088
2016,Bruce Bowen,30338350
2016,Ronald Murray,9633431
2016,Radoslav Nesterovic,51102151
2016,Mardy Collins,4769702
2016,Travis Diener,5922971
2016,Patrick O'Bryant,7398120
2016,Devean George,28656380
2016,Oleksiy Pecherov,4340160
2016,Javaris Crittenton,4144680
2016,Lindsey Hunter,34640600
2016,Kevin Ollie,20131418
2016,Adonal Foyle,63361840
2016,Allen Iverson,154494445
2016,Primoz Brezec,13327978
2016,Devin Brown,8156587
2016,Alando Tucker,3005520
2016,James Singleton,3156458
2016,JR Giddens,1986000
2016,Greg Buckner,29653476
2016,Yakhouba Diawara,2920174
2016,Sean May,8768068
2016,Kyle Weaver,1677420
2016,Randolph Morris,2462770
2016,Marcus Williams,4408679
2016,Marcus Haislip,5788557
2016,Jonathan Bender,30670146
2016,Nathan Jawai,1178534
2016,Malik Hairston,1087511
2016,Chris Hunter,632455
2016,Kareem Rush,8609461
2016,Jason Hart,11589522
2016,Marcus Landry,457588
2016,Taylor Griffin,457588
2016,Mario West,1585420
2016,Coby Karl,782378
2016,Othello Hunter,749678
2016,Roko Ukic,1553232
2016,Ryan Bowen,8895707
2016,Mike Wilks,5081271
2016,Antonio Anderson,139968
2016,Quincy Douby,4087399
2016,Paul Davis,1509078
2016,Desmond Mason,37641002
2016,Mike Harris,64978
2016,Cedric Jackson,53834
2016,Chris Richard,470482
2016,JamesOn Curry,454080
2016,Stephon Marbury,151115945
2016,Steve Francis,103501131
2016,Wally Szczerbiak,74745147
2016,Raef LaFrentz,84135042
2016,Antoine Walker,108142015
2016,Malik Rose,51088897
2016,Eric Snow,51223850
2016,Donyell Marshall,72417867
2016,Bobby Jackson,36689368
2016,Stromile Swift,43190443
2016,Damon Jones,21738907
2016,Jorge Garbajosa,12100000
2016,Robert Swift,11473684
2016,Rashad McCants,7581406
2016,Jackie Butler,7500762
2016,Chris Mihm,25391705
2016,Damon Stoudamire,99672198
2016,Maceo Baston,5290911
2016,Saer Sene,6316560
2016,Tyronn Lue,21382580
2016,Walter Herrmann,5744000
2016,Eddie Jones,101254222
2016,Brevin Knight,35557946
2016,Cedric Simmons,4887360
2016,Adrian Griffin,9255728
2016,Smush Parker,6497864
2016,Justin Reed,5336525
2016,Calvin Booth,38911607
2016,Lorenzen Wright,55216995
2016,Sam Cassell,58419775
2016,Jacque Vaughn,11259690
2016,Michael Ruffin,8909115
2016,Morris Almond,2087400
2016,Juan Dixon,12379358
2016,Keith McLeod,4643609
2016,Jake Voskuhl,12321407
2016,Anthony Roberson,1463454
2016,Tarence Kinsey,1429832
2016,Cheikh Samb,1224744
2016,Juaquin Hawkins,2288400
2016,Dikembe Mutombo,143666581
2016,Jeremy Richardson,1796318
2016,Thomas Gardner,812968
2016,Gabe Pruitt,1361517
2016,Alex Acker,1949488
2016,Willie Solomon,1044334
2016,Fred Jones,13797254
2016,Austin Croshere,55481586
2016,Mike Taylor,500000
2016,Sean Singletary,442114
2016,Walter Sharpe,442114
2016,Sun Yue,442114
2016,Rob Kurz,429111
2016,Jermareo Davidson,849888
2016,Eddie Gill,2078299
2016,Hassan Adams,709881
2016,Dee Brown,24793285
2016,Courtney Sims,296778
2016,DeMarcus Nelson,182047
2016,Steven Hill,148238
2016,Blake Ahearn,125562
2016,Linton Johnson,2887008
2016,Andre Brown,1061016
2016,Demetris Nichols,515056
2016,Desmon Farmer,359112
2016,Richard Hendrix,57215
2016,Dwayne Jones,1880393
2016,Chris Webber,178230697
2016,Aaron McKie,51962874
2016,Jerome Williams,51077543
2016,Troy Hudson,29135440
2016,Alvin Williams,41720992
2016,Keith Van Horn,88860030
2016,Gordan Giricek,18940000
2016,Dan Dickau,11425404
2016,Bob Sura,45395918
2016,Pat Garrity,22788021
2016,Robert Horry,53745000
2016,Ira Newble,15655404
2016,Michael Doleac,19840176
2016,Eddie Griffin,15280806
2016,Alonzo Mourning,143906333
2016,Bostjan Nachbar,11614320
2016,Othella Harrington,24175200
2016,Kirk Snyder,6670033
2016,Bonzi Wells,39484599
2016,Vassilis Spanoulis,3744000
2016,Viktor Khryapa,5216358
2016,Aaron Williams,23649257
2016,Kosta Perovic,1800000
2016,David Harrison,4428916
2016,Scot Pollard,38060161
2016,Darrell Armstrong,27536438
2016,Derek Anderson,58973127
2016,Jeff McInnis,20043940
2016,Eric Piatkowski,27548938
2016,Darrick Martin,6600184
2016,Bernard Robinson,3107025
2016,Mile Ilic,1664000
2016,Justin Williams,1124180
2016,Casey Jacobsen,3892319
2016,Salim Stoudamire,2187000
2016,Billy Thomas,775426
2016,Bobby Jones,1186106
2016,Awvee Storey,1437838
2016,Andre Owens,1763018
2016,Marcus Vinicius,1100174
2016,Alexander Johnson,1100174
2016,David Noel,1100174
2016,James Augustine,1100174
2016,Richie Frahm,2405044
2016,Juan Carlos Navarro,538090
2016,Clifford Robinson,59190625
2016,Arvydas Macijauskas,3500000
2016,Nick Fazekas,427163
2016,Taurean Green,427163
2016,Adam Haluska,427163
2016,Herbert Hill,427163
2016,D.J. Strawberry,427163
2016,Anfernee Hardaway,120469142
2016,Ruben Patterson,36858397
2016,Luke Jackson,6185276
2016,Keith Langford,272316
2016,Kaniel Dickens,1044151
2016,David Wesley,32735000
2016,Bo Outlaw,39279823
2016,Darius Washington,154847
2016,Jelani McCoy,3955935
2016,Brandon Wallace,130819
2016,Darryl Watkins,109461
2016,Orien Greene,1140032
2016,Guillermo Diaz,56065
2016,Stephane Lasme,48056
2016,DerMarr Johnson,9283842
2016,Brian Grant,109842052
2016,Jalen Rose,102438250
2016,Maurice Taylor,53444118
2016,PJ Brown,69539200
2016,Shandon Anderson,49573425
2016,Danny Fortson,42145240
2016,Corliss Williamson,42673520
2016,Vin Baker,97390894
2016,Marc Jackson,24691969
2016,Shawn Bradley,69580000
2016,Eric Williams,39835520
2016,Sarunas Jasikevicius,8000000
2016,Vitaly Potapenko,40637644
2016,Dale Davis,77281958
2016,Zeljko Rebraca,20290000
2016,Iakovos Tsakalidis,12741982
2016,Mike Sweetney,8633596
2016,Rafael Araujo,6716880
2016,Zarko Cabarkapa,6095497
2016,Tariq Abdul-Wahad,37982800
2016,Yaroslav Korolev,3536760
2016,Shammond Williams,7301179
2016,Scott Padgett,7466257
2016,Julius Hodge,2383560
2016,Gary Payton,104367619
2016,Alan Henderson,50546560
2016,Michael Olowokandi,37906690
2016,John Edwards,2465277
2016,Kelvin Cato,46568465
2016,Jumaine Jones,9686693
2016,Wayne Simien,1800480
2016,Mario Kasun,1986878
2016,Boniface N'Dong,1237971
2016,Pat Burke,1909458
2016,Jamal Sampson,3098887
2016,Dajuan Wagner,8185051
2016,James Lang,771331
2016,Andre Barrett,1129828
2016,Ha Seung-Jin,1386299
2016,Pape Sow,1771576
2016,Esteban Batista,1062971
2016,Martynas Andriuskevicius,1062971
